country,country_id,unit_id,year,ets_coverage,treat_post,ets_country,emissions,gdp,log_gdp,log_gdp_2,n_na_years_within_unit,min_year_country_treat,max_year_country_treat,log_emissions
Slovakia,27,Slovakia_Regulated,2021,Regulated,1,1,11919.678285,99037470565,25.318764106027075,641.039815856645,0,1992,2021,9.385945950741695
Slovakia,27,Slovakia_Unregulated,2021,Unregulated,0,1,2221.5669229871287,99037470565,25.318764106027075,641.039815856645,0,1992,2021,7.7059680470570875
Slovenia,28,Slovenia_Regulated,1995,Regulated,0,0,106341.55418453041,26417686105,23.997299551016642,575.8703857412236,0,1995,2021,11.57441140219067
Slovenia,28,Slovenia_Unregulated,1995,Unregulated,0,0,17674.163276463114,26417686105,23.997299551016642,575.8703857412236,0,1995,2021,9.77985915026449
Slovenia,28,Slovenia_Regulated,1996,Regulated,0,0,103059.15315301018,27263846125,24.02882734368801,577.3845435127687,0,1995,2021,11.54305840481964
Slovenia,28,Slovenia_Unregulated,1996,Unregulated,0,0,12405.927143584973,27263846125,24.02882734368801,577.3845435127687,0,1995,2021,9.425929632840095
Slovenia,28,Slovenia_Regulated,1997,Regulated,0,0,108181.6668473283,28640614043,24.078091618857904,579.7544960061152,0,1995,2021,11.59156719339812
Slovenia,28,Slovenia_Unregulated,1997,Unregulated,0,0,10943.993092678806,28640614043,24.078091618857904,579.7544960061152,0,1995,2021,9.300546008710707
Slovenia,28,Slovenia_Regulated,1998,Regulated,0,0,100146.64125617668,29579844443,24.110359035357902,581.3094128138645,0,1995,2021,11.514390803399047
Slovenia,28,Slovenia_Unregulated,1998,Unregulated,0,0,9273.45750176646,29579844443,24.110359035357902,581.3094128138645,0,1995,2021,9.134911566557905
Slovenia,28,Slovenia_Regulated,1999,Regulated,0,0,86661.80948751538,31157238919,24.16231244423469,583.8173426528185,0,1995,2021,11.369768575384187
Slovenia,28,Slovenia_Unregulated,1999,Unregulated,0,0,9155.254109230324,31157238919,24.16231244423469,583.8173426528185,0,1995,2021,9.122083213056598
Slovenia,28,Slovenia_Regulated,2000,Regulated,0,0,85471.61570611384,32301448497,24.19837791127787,585.5614935370207,0,1995,2021,11.355939619761825
Slovenia,28,Slovenia_Unregulated,2000,Unregulated,0,0,7151.137222811748,32301448497,24.19837791127787,585.5614935370207,0,1995,2021,8.875026675182106
Slovenia,28,Slovenia_Regulated,2001,Regulated,0,0,55329.54986713699,33340444077,24.230037033826424,587.0946946606,0,1995,2021,10.921062400437718
Slovenia,28,Slovenia_Unregulated,2001,Unregulated,0,0,7614.99877913888,33340444077,24.230037033826424,587.0946946606,0,1995,2021,8.937875105006055
